id,name,brand,original_price,discount,price,discount_rate,quantity_sold,rating_average,seller_id,seller_name,days_since_joined,seller_avg_rating,is_official,review_count,total_follower
97823540,Áo Khoác Big Size Áo Khoác Dù Nam Có Cổ Trụ Chống Nắng Chống Nóng Chống Lạnh Chống Gió 2 Lớp Phối Logo Sọt Thời Trang Nam Tính Hàn Quốc Giá Tốt AD70,N6,175000,46000,129000,26,687,4.5,28688,ShopN6,1515,4.1958,False,5404,698
205297516,"Áo Polo nam/ Áo thun nam cổ bẻ - MOUSE BASIC Black - Vải cá sấu lạnh xuất khẩu - Form chuẩn, sang trọng, chỉn chu, thời thượng",OEM,329000,164000,165000,50,6,5.0,279718,MOUSE ME,398,4.9692,False,65,17
186552687,"Áo vest,áo vest nam với chất POLY chéo hàn cao cấp ,lịch lãm,sang trọng,hàng thiết kế cao cấp H60",OEM,489000,117360,371640,24,11,4.3,281236,FASHION YUKI SHOP,391,4.4615,False,13,14
7597489,Áo khoác jean nam phong cách Hàn Quốc AKJN012 (Xanh bò),OEM,166000,109000,57000,66,13,5.0,157006,BẢO BẢO MART,910,4.2818,False,8489,1756
201359185,Miếng độn quần lót nam - độn trước sexy,OEM,25000,0,25000,0,11,5.0,150667,Fashion Trending,961,4.3347,False,971,262
132103767,"Quần lót nam thun lạnh nhật bản, quần sịp đúc không đường may không viền, Hỗ trợ che sản phẩm nếu có nhu cầu",OEM,34000,0,34000,0,122,4.3,160608,AT HOME,879,4.3765,False,3155,290
73214429,Áo Khoác Nam Áo Khoác Dù Nam Nữ Hai Lớp Chống Nước Chống Nắng Chống Gió Phối Nón Cao Cấp QD54 - ShopN6 (Nhiều Màu),N6,189000,67000,122000,35,390,4.6,28688,ShopN6,1515,4.1958,False,5404,698
17616580,"Combo 3 Chiếc Quần Lót Nam Boxer Chất Liệu Sợi Tre Bamboo Cao Cấp Aristino AD 15 Kháng Khuẩn, Mạnh Mẽ, Nam Tính - Hàng Chính Hãng",Aristino,450000,90000,360000,20,509,4.7,32410,AFAST VIỆT NAM,1498,4.6448,False,6720,3191
67294320,"Quần đùi thái, quần nam mặc ở nhà",OEM,27000,0,27000,0,152,3.8,146318,THỂ THAO PHƯƠNG ĐÔNG,977,3.965,False,486,60
199679659,"Quần lót nam Boxer Air Seven co giãn 4 chiều, lưng thun nhỏ, công nghệ thoáng khí - màu Đen",OEM,50000,23000,27000,46,47,5.0,8172,Airseven,1728,4.6721,False,912,228
73748479,Combo 4 Quần Lót Nam cao cấp | quần xì nam | quần sịp nam | lưng nhật | vải thun lạnh 4 chiều | hiệu CM | kiểu brief | tam giác truyền thống | đồ lót nam - Giao màu ngẫu nhiên,CM,150000,82900,67100,55,463,4.7,9311,THỜI TRANG LIÊN MINH,1700,4.5213,False,18595,5144
207772078,Quần lót nam không đường may Brief Seamless iBasic PANM094,iBasic,159000,75000,84000,47,18,5.0,126,iBasic Official Store,2202,4.715,True,3649,11175
11270133,Quần Jean Nam Đen Dáng Ôm Chất Co Giãn JEAN01,OEM,112000,0,112000,0,419,4.6,62358,Hương Nemo Style,1398,3.9105,False,5542,857
89464375," Quần lót nam thun lạnh nhật bản, quần sịp đúc không đường may không viền",OEM,34900,0,34900,0,173,4.5,160608,AT HOME,879,4.3765,False,3155,290
92393846,Áo sơ mi nam tay ngắn form suông lai bằng caro xanh Khatoco A1MN438T2-CNCR119-2112-N,KHATOCO ,438000,131400,306600,30,36,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
194374377,Áo Thun Tay Lỡ BASIC 6 Màu Trơn Phông Unisex Nam Nữ Cotton Oversize Form Rộng LUNACY,Lunacy,189000,0,189000,0,31,5.0,300434,Lunacy Official Store,277,4.9194,True,62,127
82514193,"Quần jogger nam túi hộp, chất gió dù mềm mịn phong cách đường phố K06",OEM,99000,0,99000,0,25,4.0,172756,Sport New Store,796,4.3672,False,1506,572
188566676,Combo 3 quần lót nam tam giác thun cotton iBasic PANM045,iBasic,237000,37000,200000,16,19,4.8,126,iBasic Official Store,2202,4.715,True,3649,11175
29976829,Áo Vest Nam Thời Trang Phối Viền Túi Nhiều Màu AVNM01,HM VESTON,700000,350000,350000,50,35,4.5,112898,HMVESTON STORE,1155,4.5686,True,153,160
81209773,"Quần Bò Nam cao cấp thương hiệu Chandi, chất jean co dãn Hot Trend mã MR9041",Chandi,299000,121000,178000,40,552,4.5,18150,CHANDI OFFICIAL STORE,1593,4.5968,True,10012,1663
110309352,"ÁO LÓT TAY NGẮN COTTON CATRIO LÀ ÁO THUN, ÁO PHÔNG, ÁO NGẮN TAY CỦA NAM TỪ 50KG ĐẾN 83KG thuộc đồ mặc đi ngủ, mặc ở nhà, mặc lót bên trong áo sơ mi, vải 100% cotton an toàn",CATRIO,65000,0,65000,0,502,4.8,52324,Thời trang Catrio,1435,4.4092,True,545,139
81141012,"Quần Jean Nam cao cấp chất bò siêu co dãnThương Hiệu Chandi, form đứng dáng đẹp mẫu mới siêu hot MR9031",Chandi,299000,156000,143000,52,394,4.5,18150,CHANDI OFFICIAL STORE,1593,4.5968,True,10012,1663
174179326,"Quần Dài Thể Thao Nam GUZADO, Chất Vải Gió Mềm,Mịn, Không Nhăn Nhàu, Cạp Chun Trẻ Trung, Phong Cách GDC2102",GUZADO,390000,0,390000,0,47,4.3,141397,GUZADO,1012,4.4147,True,475,244
142781683,Áo len nam dài tay phối cổ tròn cao cấp mẫu mới hot trend 2023 Micado,Micado,249000,60000,189000,24,106,4.5,4055,Venado,1756,4.2558,False,692,147
15784024,Áo Khoác Nam Áo Khoác Dù Dày Nam Trơn  Cao Cấp ShopN6 - AD34,N6,245000,102000,143000,42,2604,4.5,28688,ShopN6,1515,4.1958,False,5404,698
222665357,Quần đùi short nam thể thao Biluxury 6QDGH002 form vừa ôm tôn dáng khỏe khoắn năng động,Biluxury,249000,90000,159000,36,8,4.8,3411,Biluxury Official,1816,4.561,True,1836,6258
84963179,"Áo Thun Trơn Basic Nam Nữ Đều Mặc Được - Phong Cách Trẻ Trung, Nhiều Màu, Nhiều Size Phù Hợp Với Mọi Người - ATT01",OEM,18000,0,18000,0,328,2.6,180638,FASHION TREND,756,3.5251,False,4654,1464
144171958,Quần đùi ngủ  nam kate cao cấp mặc nhà,OEM,56000,13000,43000,23,210,4.6,232587,THỜI TRANG NỮ MẶC NHÀ ROSE,572,4.6667,False,75,139
15997524,Combo sỉ gồm 5 quần lót đùi nam xuất nhật - quần boxernam,OEM,76000,0,76000,0,195,2.7,164221,Giadinhshop2020,852,2.9287,False,2454,507
189152786,"Áo Sát Nách Nam 5S (5 Màu), Chất Vải Cao Cấp Thấm Hút Cực Tốt, In Chữ Phong Cách, Trẻ Trung, Năng Động (ATN22097)",5S,239000,104000,135000,44,138,4.8,25955,5S FASHION,1523,4.657,True,33440,11463
163029309,Áo Sơ Mi Nam Công Sở Trung Niên Thương Hiệu Anton Dài Tay Vải Cotton Kẻ Sọc Đôi Màu Xanh - 327,SOMIANTON,325000,60000,265000,18,8,4.8,43966,Sơ mi Anton,1468,4.6953,True,256,249
76695833,Áo Thun Nam Cổ bẻ Thêu Chữ Ngang Ngực Bảo Bảo Store,BẢO BẢO STORE,100000,42000,58000,42,724,4.3,157006,BẢO BẢO MART,910,4.2818,False,8489,1756
56903242,Quần Short Nam Kaki Phong Cách Thời Trang VICERO,VICERO,298000,139000,159000,47,584,4.1,9644,Aviano Official Store,1607,4.3262,True,11907,4704
171544701,"Áo Sát Nách Nam 5S (6 màu) Vải Cotton, Mềm Mịn, Thoáng Mát, Dáng Thể Thao Thoải Mái Vận Động",5S,219000,84000,135000,38,524,4.8,25955,5S FASHION,1523,4.657,True,33440,11463
168224742,"[COMBO 3 QUẦN] Quần Lót Nam Boxer Thun Lạnh Lados 4116 - Thun lụa co giãn, dai, thoáng mát, thấm hút mồ hôi tốt",LADOS,180000,85000,95000,47,50,4.6,175389,Thời Trang Lados,641,4.6098,True,2437,1835
163149118,Áo Sơ Mi Trơn Vải Lụa Tay Ngắn Cho Nam LADOS - 8069,LADOS,199000,70000,129000,35,308,4.7,175389,Thời Trang Lados,641,4.6098,True,2437,1835
214153201,"siêu phẩm áo khoác nam thiết kế phong cách sơ mi cực chất, phom áo ôm vừa phải tôn dáng dầy nam tính và năng động - H30",OEM,477000,176490,300510,37,3,4.3,323445,UMI STYLE STORE,132,3.6667,False,12,10
207559226,"Áo Polo nam/ Áo thun nam cổ bẻ - MOUSE GENTLE White - Vải cá sấu lạnh xuất khẩu - Phom chuẩn, sang trọng, chỉn chu",OEM,329000,164000,165000,50,6,5.0,279718,MOUSE ME,398,4.9692,False,65,17
116126117,"Áo sơ mi nam trắng dài tay công sở cao cấp chất lụa Hamino form slimfit ôm dáng thời trang Hàn Quốc màu trắng đen hàng VNXK, áo sơ mi nam dài tay công sở Hàn quốc cao cấp đen trắng",OEM,85000,0,85000,0,176,4.5,62358,Hương Nemo Style,1398,3.9105,False,5542,857
48564731,Áo sơ mi đũi ngắn tay cổ bẻ cao cấp,OEM,150000,0,150000,0,78,3.3,75291,Xưởng Thời Trang Hùng,1347,3.9528,False,3074,642
117902589,"ÁO HOODIE NÓN NAM NỮ MÀU ĐEN VẢI NỈ POLY IN SÚNG NƯỚC Unisex hoodie,Áo Khoác Nỉ Hoodie In Datlity, Áo Khoác Nỉ Hoodie Unisex Nam Nữ Cao Cấp",Jinrinteen,100000,0,100000,0,58,4.8,91496,Jins Store,1281,4.1599,False,3045,840
139463686,Quần Jean công sở cho nam,OEM,397000,0,397000,0,22,4.8,241131,Rice green shop,550,4.6,False,10,5
180747197,Đến 100kg - Quần đùi nam quần short thể thao mặc nhà tập gym có bigsize,OEM,49000,0,49000,0,108,4.6,87973,Hoàng Kim Kiệt,1273,3.5798,False,721,112
30768234,Áo sơ mi nam cổ trụ chui đầu dài tay kẻ sọc trắng đen,OEM,159000,0,159000,0,35,4.5,21636,SOMINAM,1519,4.431,False,652,155
52189164,Combo 3 quần lót nam sợi cotton Organic mềm mịn thoáng mát co giãn 4 chiều MRM Manlywear (TẶNG Đôi Tất Nam Cao Cấp màu ngẫu nhiên),MRM Manlywear,255000,56000,199000,22,3177,4.6,55147,MRM Manlywear Official,1412,4.707,True,11633,2939
198584661,Áo Sơ Mi Nam Tay Ngắn Khatoco A1MN388T2-CNCR109-2212-N-CARO XÁM XANH,KHATOCO ,388000,116400,271600,30,11,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
100023913,"Áo Sơ Mi Đũi Nam TSIMPLE, Áo Đũi Nam Ngắn Tay Cổ Tàu, Chất Đũi cao cấp Nhiều màu",Tsimple,300000,131000,169000,44,39,4.6,33099,TSIMPLE OFFICIAL STORE,1498,4.6514,True,3655,835
20525977,Áo Sơ Mi Nam Tay Dài Khatoco A1MD598T1-THCR080-2005-D,KHATOCO ,598000,409000,189000,68,68,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
136792823,Áo phông nam ngắn tay cao cấp đẹp cổ tròn chất vải cotton co giãn 4 chiều thoáng mát ZAVAS  Z14,ZAVAS,289000,90000,199000,31,167,4.8,173920,ZAVAS OFFICIAL,663,4.8186,True,485,412
82940840,Hộp 3 quần lót 5D nam cao cấp 3A-Quần lót nam boxer kháng khuẩn cao cấp,OEM,38990,0,38990,0,27,3.3,160608,AT HOME,879,4.3765,False,3155,290
148994401,"Quần Lót Nam Tam Giác Thun Lạnh, Quần Sịp Nam Tam Giác Cao Cấp, Chất Thun Lạnh Đẹp, Co Dãn 4 Chiều",OEM,40000,0,40000,0,157,4.7,118557,Beean store,1134,4.4362,False,713,97
68202834,"Combo 2 áo ba lỗ nam, áo sát nách nam,sợi cotton cao cấp mềm mịn, thấm hút mồ hôi, siều thoáng mát, co giãn 4 chiều Mrm Manlywear - MM",MRM Manlywear,310000,61000,249000,20,698,4.7,55147,MRM Manlywear Official,1412,4.707,True,11633,2939
76271955,"Quần Lót Nam tam giác vải cotton co giãn 2 chiều lưng Thái hiệu CITYMEN, màu ngẫu nhiên, đồ lót - LMTK-THAI2C",CITYMEN,20000,11500,8500,58,856,4.7,9311,THỜI TRANG LIÊN MINH,1700,4.5213,False,18595,5144
30030737,Quần Khaki Nam Không Ply Ống Ôm Khatoco Q2M528S0-VNMA002-1811-0004,KHATOCO ,528000,329000,199000,62,223,4.8,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
19739465,Combo 3 quần lót nam trunk iBasic PANM078,iBasic,357000,156000,201000,44,211,5.0,126,iBasic Official Store,2202,4.715,True,3649,11175
195882562,"Hộp 5 quần lót nam Boxer cao cấp nhiều lưng vải cotton 4 chiều có phối lưới mịn mát thoáng khí co giãn đàn hồi tốt, nhiều màu, quần xì đồ lót sịp đùi nam - ( Giao màu ngãu nhiên )",CITYMEN,140000,55900,84100,40,40,4.7,9311,THỜI TRANG LIÊN MINH,1700,4.5213,False,18595,5144
76121291,"Áo Khoác Jean Nam phối rách thương hiệu Julido Store, Áo Khoác được yêu thích 2021 mẫu KR01",Julido Store,230000,81000,149000,35,237,4.5,18020,Julido Store,1598,4.3907,True,14120,3504
78488223,"Quần Bò Nam cao cấp thương hiệu Chandi,  chất jean co dãn mẫu mới mã HD54",Chandi,299000,161000,138000,54,91,4.8,18150,CHANDI OFFICIAL STORE,1593,4.5968,True,10012,1663
158720374,"Áo thun trơn nam ZAVAS, cổ tròn ngắn tay chất vải cotton cao cấp, áo phông tiêu chuẩn thoáng mát thấm hút mồ hôi không gây nóng nực, co giãn tốt - ZT01",ZAVAS,155000,6000,149000,4,632,4.8,173920,ZAVAS OFFICIAL,663,4.8186,True,485,412
150213927,"Quần kaki túi hộp bảo hộ lao động nam nữ SHUNI loại dày cho kỹ sư cơ khí, xây dựng,hóa dầu, sơn",OEM,129000,0,129000,0,97,4.5,250519,Bảo hộ lao động SHUNI,518,4.3077,False,65,21
20573904,Áo Sơ Mi Nam Tay Dài Khatoco A1MD388S1-CNSC009-2102-D,KHATOCO ,388000,116400,271600,30,25,4.7,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
86988226,"Quần Jogger Nam thể thao túi hộp thương hiệu Chandi, chất kaki bo chân xu hướng mới nhất CD5",Chandi,299000,149000,150000,50,183,4.3,18150,CHANDI OFFICIAL STORE,1593,4.5968,True,10012,1663
186575311,"Quần Lót Nam Boxer Thun Lụa 5S Không Đường May, Thoáng Khí, Kháng Khuẩn, Co Giãn Cực Dễ Chịu (BOX22020)",5S,139000,54000,85000,39,103,5.0,25955,5S FASHION,1523,4.657,True,33440,11463
195882188,"Quần âu nam công sở Biluxury cao cấp co giãn siêu nhẹ trẻ trung,lịch thiệp form slimfit tôn dáng 5QAUB004DEN",Biluxury,549000,0,549000,0,95,4.8,3411,Biluxury Official,1816,4.561,True,1836,6258
102865038,Áo Lót Nam Đông Xuân Xuất Nhật Maxtino Màu Trắng (Cộc Tay / Ba Lỗ),OEM,21000,0,21000,0,94,3.7,180638,FASHION TREND,756,3.5251,False,4654,1464
176769589,"Quần bơi big size cho nam giới béo mập, có size lớn đến 125kg, dáng sooc đùi dài, chất thun bơi lạnh dày dặn co giãn 4 chiều | BN017",OEM,180000,0,180000,0,16,4.5,63850,monkibaby,1281,4.4961,False,1038,280
188916034,Quần Đùi Nam Thun Lạnh Cao Cấp FASVIN HL22497.HN Hàng Nhà Máy Chất Lượng Đặc Biệt,Fasvin,338000,159000,179000,47,22,5.0,159408,Fasvin quần áo thể thao,721,4.7423,True,454,215
104192913,"Quần Lót Nam sợi thun lạnh thông hơi kháng khuẩn, Quần Sịp Nam co giãn 4 chiều thấm hút mồ hôi cực tốt thương hiệu BAW (combo 3 màu ngẫu nhiên) NT7987",Baw,129000,30000,99000,23,329,4.5,172456,Baby and Underwear Store,797,4.5526,False,11085,2472
203790152,"Áo thun nam ZAVAS, cổ tròn ngắn tay chất vải cotton 4 chiều cao cấp dày mịn may móc xích đẹp , áo phông tiêu chuẩn thoáng mát thấm hút mồ hôi không gây nóng nực, co giãn tốt - Z20",ZAVAS,289000,90000,199000,31,8,4.0,173920,ZAVAS OFFICIAL,663,4.8186,True,485,412
148600532,"Áo khoác dù nam 2 mặt chống Nước LADOS cao cấp - 22027 , Form đẹp, chống nắng, chống nước tốt",LADOS,379000,150000,229000,40,74,4.2,175389,Thời Trang Lados,641,4.6098,True,2437,1835
162526851,Áo Sơ Mi Nam Công Sở Trung niên Ngắn tay Họa Tiết Chấm Bi Nhỏ Màu Trắng Vải Cotton thương hiệu Anton 808,SOMIANTON,328000,103000,225000,31,49,4.8,43966,Sơ mi Anton,1468,4.6953,True,256,249
162175288,QUẦN KAKI NAM TÚI MỸ DÁNG SUÔNG THOẢI MÁI MÀU ĐEN,OEM,165000,25000,140000,15,39,4.7,194524,HẠNH HANH SHOP,668,4.6205,False,195,96
19716301,Quần Tây Nam Đen Chất Đẹp DEN52 - Đen,OEM,125000,0,125000,0,106,4.3,47936,2Fashion,1452,4.351,False,1302,84
110873124,"Áo thun nam, áo phông nam có cổ tay ngắn vải thun cotton 100% mặc thoáng mát - ATN44",OEM,89000,10000,79000,11,28,5.0,146528,Thời trang nam SILE,976,4.2403,False,491,181
116105914,Áo Khoác Dù Bomber TSM Túi Có Khóa Kéo Áo Khoác Gió Nam Nữ Couple Rẻ Đẹp Chống Nắng - Bomber Jacket -HIỀN LINH SHOP ÁO KHOÁC,OEM,85900,0,85900,0,110,4.7,107394,Đầm YuRin,1181,4.3197,False,3422,1267
189339344,Quần ngủ nam thun lưới lỗ form ngắn QSHOP QC162,OEM,110000,0,110000,0,6,5.0,176873,QSHOP2,775,4.5451,False,477,267
118900531,Quần nam Quần đũi dài nam ống suông Form Slimfit dáng âu,OEM,94800,0,94800,0,248,4.5,216775,Tansy Boutique,634,4.4253,False,87,5
87473769, QUẦN NGỦ NAM THUN LẠNH MỎNG THOÁNG MÁT QC134,OEM,110000,0,110000,0,193,4.5,176873,QSHOP2,775,4.5451,False,477,267
34148045,Combo 3 quần lót nam tam giác Bamboo organic mềm mịn thoáng mát MRM Manlywear - Màu Ngẫu Nhiên,MRM Manlywear,240000,51000,189000,21,929,4.7,55147,MRM Manlywear Official,1412,4.707,True,11633,2939
169747104,"Áo polo nam tay ngắn, họa tiết phối bo đẹp mắt, chi tiết thêu cực nét - FORMEN SHOP - FMPS179",ARADO FASHION,250000,95000,155000,38,12,4.8,17914,FORMEN SHOP,1599,4.5441,False,4558,2040
54749125,"Quần Short, Quần Đùi Nam Thể Thao Chất Đẹp Vải Mát Mùa Hè",OEM,85000,31000,54000,36,177,4.3,146174,HOÀNG HÀ 888,984,4.5241,False,6170,1579
20526108,Áo Sơ Mi Nam Tay Ngắn Khatoco A1MN378S1-CNCR012-2101-N,KHATOCO ,378000,113400,264600,30,28,4.8,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
207774021,Ninomaxx Áo Polo Nam ngắn tay chất liệu sợi cafe khử mùi chống nắng nhanh khô 2010057,Ninomaxx,469000,93800,375200,20,8,5.0,16414,Ninomaxx Concept,1600,4.5495,True,222,660
99508026,Áo Ba Lỗ Tank Top Thể Thao Nam TSIMPLE Ver.02 Nhiều màu,Tsimple,170000,91000,79000,54,59,4.5,33099,TSIMPLE OFFICIAL STORE,1498,4.6514,True,3655,835
20518837,Quần Kaki Nam Khatoco Q2M528S0-CNMA002-2006-0- Nâu Nhạt,KHATOCO ,528000,329000,199000,62,49,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
242407550,Áo sơ mi nam tay ngắn form suông lai ngang Khatoco A1MN538T2-CNCR018-2102-N,KHATOCO ,538000,161400,376600,30,7,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
163698098,Áo Thể Thao Nam TSIMPLE cổ tròn tay ngắn tập gym vải thun lạnh thoáng mát co giãn chuẩn form MSSAHP014,Tsimple,149000,50000,99000,34,136,4.6,33099,TSIMPLE OFFICIAL STORE,1498,4.6514,True,3655,835
173998078,Quần Jean nam Leman xanh trơn JD04 - Slim Form,Leman,549000,230000,319000,42,5,3.0,176918,LEMAN Official Store,406,4.8571,True,56,228
19739155,Combo 3 quần lót nam brief iBasic PANM077,iBasic,297000,135000,162000,45,515,4.7,126,iBasic Official Store,2202,4.715,True,3649,11175
20525931,Áo Sơ Mi Nam Tay Dài Khatoco A1MD598T1-CNSC011-2004-D,KHATOCO ,598000,409000,189000,68,26,4.8,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
107324722,"Quần thể thao nam ngắn Sport vải Thun Poly 2 Da thoáng mát, hút ẩm tốt, độ co giãn cao, bền, thích hợp mặc chơi thể thao tập gym",AK Corner,135000,66000,69000,49,142,4.8,175215,A K CORNER,784,4.618,True,1424,243
78501183,"Quần Jean Nam cao cấp co dãn 4 chiều Thương Hiệu Chandi, phong cách hàn quốc trẻ trung cá tính HD23",Chandi,299000,144000,155000,48,178,4.5,18150,CHANDI OFFICIAL STORE,1593,4.5968,True,10012,1663
176251118,"Combo 2 Áo thun nam Cotton Compact Premium trẻ trung thấm hút mồ hôi, co giãn 4 chiều MRM Manlywear",MRM Manlywear,499000,230000,269000,46,358,4.8,55147,MRM Manlywear Official,1412,4.707,True,11633,2939
196247445,"Áo thun POLO nam cổ bẻ eXtreme AP101 BASIC CVC vải cá sấu chống nhăn, thoáng mát",EXTREME,151000,11001,139999,7,208,4.5,93408,SALTYSPORT,1273,4.6266,False,766,119
187768274,"Combo 3 Quần Sịp Đùi Nam 5S, Chất Thun Lụa Cao Cấp, Không Đường May, Siêu Mát, Thấm Hút, Kháng Khuẩn (3C-BOX22020)",5S,417000,198000,219000,47,60,4.8,25955,5S FASHION,1523,4.657,True,33440,11463
76698261,Quần jean nam ống suông vải co giãn may kỹ đẹp hàng công ty đưa ra loại quần jean công sở,OEM,99000,0,99000,0,710,4.0,57049,Xưởng May Thời Trang Nguyễn Hùng,1417,3.8767,False,3438,571
138394281,Quần Jean Nam- Quần Bò Nam Túi Chéo Ống Thụng ROCK STAR,OEM,135000,0,135000,0,44,3.4,164885,Ghiền Baby Store,721,3.9814,False,912,284
72283143,Quần Jean Giấy QĐ-089,OEM,395000,0,395000,0,207,4.3,101410,Tuệ Linh Shop,1232,4.4022,False,184,28
20518591,Quần Short Nam Khatoco Q3M318R0-VNMA035-2009-020,KHATOCO ,318000,189000,129000,59,135,4.8,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
112643914,"ÁO KHOÁC DÙ , ÁO KHOÁC DÙ NAM CỰC CHẤT , CÓ MŨ CHE NẮNG SIÊU ĐẸP NGẦU NHẤT 2021 THỜI TRANG 1HITSTORE1",OEM,99000,20000,79000,20,222,3.6,198169,HiYu Store,689,3.5243,False,309,54
160393397,"Áo thun polo nam ngắn tay, chất thun vải mềm mịn, thiết kế phần bo tay và cổ áo phối màu độc lạ - FORMEN SHOP - FMPS176",ARADO FASHION,250000,107000,143000,43,443,4.8,17914,FORMEN SHOP,1599,4.5441,False,4558,2040
98902559,Quần lót nam đùi ngắn cotton iBasic PANM078,iBasic,119000,52000,67000,44,342,5.0,126,iBasic Official Store,2202,4.715,True,3649,11175
82528842,Quần jogger thể thao nam trơn chất gió dù mềm mịn,OEM,149000,0,149000,0,331,3.8,172756,Sport New Store,796,4.3672,False,1506,572
72688456,Áo giữ nhiệt nam dài tay cao cấp dáng body đẹp,OEM,30000,0,30000,0,104,4.1,180638,FASHION TREND,756,3.5251,False,4654,1464
198364769,Quần Short Nam vải mềm Khatoco Q3M378R0-CNMA005-2009-009 - TRẮNG ĐỐM MÀU,KHATOCO ,378000,229000,149000,61,80,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
249965662,"Quần sịp nam, quần lót nam Lacot chất thun lạnh co giãn 4 chiều cao cấp - hàng loại 1",OEM,60000,25000,35000,42,49,5.0,196919,SUMO97 STORE,692,4.4497,False,149,48
133821238,"Combo 5 Quần Lót Nam Boxer Cotton Lưng Thái Cao Cấp, Quần Sịp Đùi Nam Co Giãn 4 Chiều CITYMEN - ( Màu Ngẫu Nhiên )",CITYMEN,230000,111000,119000,48,548,4.6,9311,THỜI TRANG LIÊN MINH,1700,4.5213,False,18595,5144
216125972,"Áo Polo Nam 5S THE END, Chất Liệu Cao Cấp, Mềm Mịn, Thấm Hút Cực Tốt, Thoáng Mát, Giữ Phom (APC23008)",5S,369000,134000,235000,36,23,5.0,25955,5S FASHION,1523,4.657,True,33440,11463
162817668,Sơ Mi Nam Ngắn Tay Công Sở Trung Niên Thương Hiệu Anton Vải Sợi Tre Xanh Dương Họa Tiết In GD561,SOMIANTON,325000,60000,265000,18,48,4.7,43966,Sơ mi Anton,1468,4.6953,True,256,249
167420405,"Áo Thun Nam AMES Có Cổ Trơn 5S ( 8 màu), Vải Coolmax Co Giãn Nhẹ, Phối Logo Thêu Trẻ Trung, Phom Cơ Bản",5S,399000,184000,215000,46,452,4.8,25955,5S FASHION,1523,4.657,True,33440,11463
202880896,Bộ Đồ Nam Áo Khoác Nỉ In Hình Phi Hành Gia Quần Jogger Thời Trang Zenkonu AO KHOAC NAM 044 + QUAN NAM 1000069,OEM,214200,0,214200,0,4,1.5,202907,Zenkonu,676,3.3193,False,664,148
196856850,"Quần jogger nam nữ ống rộng BO GẤU Vài Đài basic track pants unisex, không bai không xù mặc thoáng mát dễ chịu",OEM,149000,0,149000,0,67,5.0,285656,Seoul Shirts,369,4.763,False,346,37
153677777,"keo vải sơmi , quần tây nam",OEM,45000,0,45000,0,4,5.0,256177,Phụ kiện may HCM,492,4.5313,False,96,18
72513159,"Áo khoác dù nam , áo khác dù nữ , áo khoác gió , áo khoác cặp đôi nam nữ mặc vải dù 2 lớp",OEM,90000,0,90000,0,372,4.6,107394,Đầm YuRin,1181,4.3197,False,3422,1267
4523565,Combo 8 quần lót nam X-Men MS1037,OEM,119000,0,119000,0,391,4.5,3993,Huy Kiệt,1831,4.1712,False,2768,178
109956995,QUẦN KAKI NAM MÀU ĐEN TÚI MỸ VIỀN,OEM,165000,25000,140000,15,84,4.8,194524,HẠNH HANH SHOP,668,4.6205,False,195,96
97057130,Áo Thun nam Polo Bảo Bảo Store chất thun cotton cá sấu hàng xuất khẩu form Quốc tế có bigsize - Form rộng giảm 2 size,BẢO BẢO STORE,79000,26000,53000,33,365,4.6,157006,BẢO BẢO MART,910,4.2818,False,8489,1756
86813448,"Hộp 5 quần boxer, sịp đùi nam không đường may chất liệu thun lạnh mịn mát",OEM,160200,0,160200,0,141,4.5,160608,AT HOME,879,4.3765,False,3155,290
82528875,"Quần jogger nam túi hộp chất kaki mềm mịn, phong cách đường phố",OEM,149000,0,149000,0,173,4.2,172756,Sport New Store,796,4.3672,False,1506,572
77600983,Bộ Vest Nam Màu Xám Ghi Ôm Body (áo + quần + cà vạt + nơ),HM VESTON,699000,49000,650000,7,2,5.0,112898,HMVESTON STORE,1155,4.5686,True,153,160
50329317,Áo Sơ Mi Nam Tay Ngắn Vạt Ngang Khatoco A1MN468T2-CNIN034-2110-N,KHATOCO ,468000,140400,327600,30,23,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
20534141,Áo Sơ Mi Nam Tay Dài Khatoco A1MD598T1-CNSC010-2004-D,KHATOCO ,598000,409000,189000,68,57,4.8,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
74595348,Áo sơ mi nam tay dài form tailor caro xanh Khatoco A1MD398T1- CNCR022-2203-D,KHATOCO ,398000,99500,298500,25,14,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
